Notes	Month	Month Code	Residence State	Residence State Code	Deaths	Population	Crude Rate
	"Aug., 2018"	2018/08	Massachusetts	25	182	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Michigan	26	215	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Minnesota	27	48	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Mississippi	28	33	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Missouri	29	150	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Nevada	32	75	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	New Hampshire	33	35	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	New Jersey	34	270	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	New Mexico	35	49	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	New York	36	320	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	North Carolina	37	189	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Ohio	39	379	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Oklahoma	40	61	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Oregon	41	43	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Pennsylvania	42	389	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Rhode Island	44	27	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	South Carolina	45	85	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Tennessee	47	149	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Texas	48	284	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Utah	49	60	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Virginia	51	142	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Washington	53	105	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	West Virginia	54	90	Not Applicable	Not Applicable
	"Aug., 2018"	2018/08	Wisconsin	55	94	Not Applicable	Not Applicable
Total	"Aug., 2018"	2018/08			5836	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Alabama	1	64	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Arizona	4	110	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Arkansas	5	28	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	California	6	476	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Colorado	8	66	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Connecticut	9	87	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Delaware	10	34	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	District of Columbia	11	24	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Florida	12	383	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Georgia	13	119	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Hawaii	15	21	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Idaho	16	19	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Illinois	17	220	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Indiana	18	130	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Iowa	19	27	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Kansas	20	27	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Kentucky	21	108	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Louisiana	22	90	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Maine	23	24	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Maryland	24	166	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Massachusetts	25	168	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Michigan	26	199	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Minnesota	27	48	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Mississippi	28	28	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Missouri	29	137	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Montana	30	12	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Nevada	32	47	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	New Hampshire	33	35	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	New Jersey	34	242	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	New Mexico	35	44	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	New York	36	275	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	North Carolina	37	207	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	North Dakota	38	10	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Ohio	39	355	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Oklahoma	40	53	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Oregon	41	42	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Pennsylvania	42	368	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Rhode Island	44	25	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	South Carolina	45	86	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Tennessee	47	149	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Texas	48	260	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Utah	49	40	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Vermont	50	18	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Virginia	51	155	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Washington	53	101	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	West Virginia	54	61	Not Applicable	Not Applicable
	"Sep., 2018"	2018/09	Wisconsin	55	87	Not Applicable	Not Applicable
Total	"Sep., 2018"	2018/09			5500	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Alabama	1	50	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Arizona	4	122	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Arkansas	5	30	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	California	6	450	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Colorado	8	81	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Connecticut	9	85	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Delaware	10	42	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	District of Columbia	11	15	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Florida	12	373	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Georgia	13	107	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Hawaii	15	11	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Idaho	16	16	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Illinois	17	247	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Indiana	18	153	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Iowa	19	22	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Kansas	20	28	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Kentucky	21	113	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Louisiana	22	85	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Maine	23	23	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Maryland	24	168	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Massachusetts	25	167	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Michigan	26	195	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Minnesota	27	56	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Mississippi	28	21	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Missouri	29	155	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Montana	30	11	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Nevada	32	55	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	New Hampshire	33	39	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	New Jersey	34	276	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	New Mexico	35	33	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	New York	36	325	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	North Carolina	37	194	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Ohio	39	328	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Oklahoma	40	58	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Oregon	41	39	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Pennsylvania	42	360	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Rhode Island	44	30	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	South Carolina	45	98	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Tennessee	47	142	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Texas	48	229	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Utah	49	39	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Vermont	50	16	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Virginia	51	136	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Washington	53	102	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	West Virginia	54	72	Not Applicable	Not Applicable
	"Oct., 2018"	2018/10	Wisconsin	55	88	Not Applicable	Not Applicable
Total	"Oct., 2018"	2018/10			5522	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Alabama	1	51	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Alaska	2	13	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Arizona	4	145	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Arkansas	5	31	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	California	6	390	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Colorado	8	68	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Connecticut	9	92	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Delaware	10	38	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	District of Columbia	11	19	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Florida	12	423	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Georgia	13	109	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Hawaii	15	20	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Idaho	16	15	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Illinois	17	194	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Indiana	18	122	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Iowa	19	21	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Kansas	20	20	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Kentucky	21	106	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Louisiana	22	92	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Maine	23	30	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Maryland	24	172	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Massachusetts	25	172	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Michigan	26	201	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Minnesota	27	60	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Mississippi	28	28	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Missouri	29	137	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Nebraska	31	16	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Nevada	32	49	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	New Hampshire	33	36	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	New Jersey	34	226	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	New Mexico	35	29	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	New York	36	268	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	North Carolina	37	176	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Ohio	39	307	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Oklahoma	40	45	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Oregon	41	45	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Pennsylvania	42	315	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Rhode Island	44	28	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	South Carolina	45	76	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Tennessee	47	151	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Texas	48	237	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Utah	49	42	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Virginia	51	112	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Washington	53	80	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	West Virginia	54	59	Not Applicable	Not Applicable
	"Nov., 2018"	2018/11	Wisconsin	55	82	Not Applicable	Not Applicable
Total	"Nov., 2018"	2018/11			5177	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Alabama	1	80	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Alaska	2	16	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Arizona	4	138	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Arkansas	5	30	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	California	6	450	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Colorado	8	98	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Connecticut	9	81	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Delaware	10	20	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	District of Columbia	11	19	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Florida	12	411	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Georgia	13	118	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Hawaii	15	18	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Idaho	16	22	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Illinois	17	246	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Indiana	18	128	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Iowa	19	24	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Kansas	20	25	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Kentucky	21	95	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Louisiana	22	102	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Maine	23	16	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Maryland	24	190	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Massachusetts	25	188	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Michigan	26	204	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Minnesota	27	53	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Mississippi	28	20	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Missouri	29	134	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Montana	30	10	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Nebraska	31	14	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Nevada	32	63	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	New Hampshire	33	41	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	New Jersey	34	236	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	New Mexico	35	59	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	New York	36	300	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	North Carolina	37	171	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Ohio	39	337	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Oklahoma	40	53	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Oregon	41	47	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Pennsylvania	42	337	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Rhode Island	44	28	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	South Carolina	45	103	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Tennessee	47	160	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Texas	48	214	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Utah	49	45	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Vermont	50	16	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Virginia	51	99	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Washington	53	100	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	West Virginia	54	68	Not Applicable	Not Applicable
	"Dec., 2018"	2018/12	Wisconsin	55	108	Not Applicable	Not Applicable
Total	"Dec., 2018"	2018/12			5551	Not Applicable	Not Applicable
Total					67367	Not Applicable	Not Applicable
---							
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"							
Query Parameters:							
UCD - Drug/Alcohol Induced Causes: Drug poisonings (overdose) Unintentional (X40-X44); Drug poisonings (overdose) Suicide							
(X60-X64); Drug poisonings (overdose) Homicide (X85); Drug poisonings (overdose) Undetermined (Y10-Y14)							
Year/Month: 2018							
Group By: Month; Residence State							
Show Totals: True							
Show Zero Values: False							
Show Suppressed: False							
"Calculate Rates Per: 100,000"							
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)							
---							
Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information.							
---							
"Query Date: Apr 21, 2025 4:56:10 PM"							
---							
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"							
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2023,"							
"and from provisional data for years 2024 and later, as compiled from data provided by the 57 vital statistics jurisdictions"							
"through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Apr 21, 2025"							
4:56:10 PM							
---							
Messages:							
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"							
to show zero rows.							
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"							
Quick Options above to show suppressed rows.							
---							
Caveats:							
"1. Population and rates are labeled 'Not Applicable' when location of Death's Occurrence, Autopsy, Place of Death, Weekday or"							
"Month are grouped by or limited, due to lack of a valid population. More information:"							
http://wonder.cdc.gov/wonder/help/mcd-provisional.html#NotApplicableRates.							
2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:							
http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality.							
3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:							
http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable.							
"4. Connecticut population estimates for 2022 and later years are reported for 9 planning regions as county equivalent areas,"							
"instead of the former 8 legacy counties in the Vintage 2022 postcensal series released by the Census Bureau on June 22, 2023,"							
"and in the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. Populations estimates for the former"							
counties are not available for 2022 and later years. More information:							
http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Connecticut-2022.							
"5. After the creation of the final 2023 dataset, North Carolina updated the cause of death information for over 900 death"							
"certificates to include a cause of death code indicating drug overdose (ICD-10 underlying cause-of-death codes: X40-X44,"							
"X60-X64, X85, and Y10-Y14). Jurisdictions can continue to update death certificates after the closing of the mortality file. As"							
"a result, users should consider that the actual death count for drug overdose deaths for North Carolina in 2023 is over 4,400"							
"deaths, with a crude rate of approximately 41.0 per 100,000 population, and an age-adjusted rate of approximately 42.1 per"							
"100,000 population. These deaths will not be updated on the final mortality datasets."							
"6. Deaths occurring through April 05, 2025 as of April 13, 2025."							
