Notes	Month	Month Code	Residence State	Residence State Code	Deaths	Population	Crude Rate
	"Aug., 2019"	2019/08	Maryland	24	217	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Massachusetts	25	181	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Michigan	26	165	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Minnesota	27	70	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Mississippi	28	33	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Missouri	29	153	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Montana	30	14	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Nebraska	31	13	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Nevada	32	63	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	New Hampshire	33	32	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	New Jersey	34	279	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	New Mexico	35	49	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	New York	36	325	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	North Carolina	37	172	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Ohio	39	347	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Oklahoma	40	56	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Oregon	41	54	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Pennsylvania	42	401	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Rhode Island	44	19	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	South Carolina	45	115	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	South Dakota	46	12	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Tennessee	47	165	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Texas	48	299	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Utah	49	40	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Vermont	50	16	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Virginia	51	129	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Washington	53	119	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	West Virginia	54	77	Not Applicable	Not Applicable
	"Aug., 2019"	2019/08	Wisconsin	55	115	Not Applicable	Not Applicable
Total	"Aug., 2019"	2019/08			6194	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Alabama	1	53	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Alaska	2	10	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Arizona	4	181	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Arkansas	5	29	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	California	6	525	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Colorado	8	86	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Connecticut	9	97	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Delaware	10	40	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	District of Columbia	11	32	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Florida	12	480	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Georgia	13	112	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Hawaii	15	20	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Idaho	16	21	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Illinois	17	256	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Indiana	18	138	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Iowa	19	38	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Kansas	20	33	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Kentucky	21	103	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Louisiana	22	106	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Maine	23	27	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Maryland	24	187	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Massachusetts	25	174	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Michigan	26	206	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Minnesota	27	61	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Mississippi	28	29	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Missouri	29	142	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Nebraska	31	16	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Nevada	32	57	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	New Hampshire	33	34	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	New Jersey	34	215	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	New Mexico	35	53	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	New York	36	277	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	North Carolina	37	194	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Ohio	39	351	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Oklahoma	40	68	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Oregon	41	50	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Pennsylvania	42	350	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Rhode Island	44	18	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	South Carolina	45	110	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Tennessee	47	178	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Texas	48	240	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Utah	49	46	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Virginia	51	129	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Washington	53	107	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	West Virginia	54	66	Not Applicable	Not Applicable
	"Sep., 2019"	2019/09	Wisconsin	55	101	Not Applicable	Not Applicable
Total	"Sep., 2019"	2019/09			5882	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Alabama	1	75	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Alaska	2	16	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Arizona	4	176	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Arkansas	5	36	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	California	6	500	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Colorado	8	92	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Connecticut	9	81	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Delaware	10	30	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	District of Columbia	11	26	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Florida	12	523	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Georgia	13	102	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Hawaii	15	23	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Idaho	16	26	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Illinois	17	232	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Indiana	18	170	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Iowa	19	27	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Kansas	20	18	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Kentucky	21	130	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Louisiana	22	141	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Maine	23	48	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Maryland	24	190	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Massachusetts	25	202	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Michigan	26	210	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Minnesota	27	66	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Mississippi	28	32	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Missouri	29	139	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Nebraska	31	10	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Nevada	32	36	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	New Hampshire	33	36	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	New Jersey	34	256	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	New Mexico	35	50	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	New York	36	326	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	North Carolina	37	190	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Ohio	39	370	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Oklahoma	40	56	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Oregon	41	39	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Pennsylvania	42	360	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Rhode Island	44	22	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	South Carolina	45	96	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Tennessee	47	185	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Texas	48	267	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Utah	49	50	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Vermont	50	13	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Virginia	51	158	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Washington	53	101	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	West Virginia	54	78	Not Applicable	Not Applicable
	"Oct., 2019"	2019/10	Wisconsin	55	96	Not Applicable	Not Applicable
Total	"Oct., 2019"	2019/10			6133	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Alabama	1	58	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Arizona	4	154	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Arkansas	5	30	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	California	6	539	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Colorado	8	90	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Connecticut	9	98	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Delaware	10	31	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	District of Columbia	11	26	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Florida	12	494	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Georgia	13	111	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Hawaii	15	17	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Idaho	16	26	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Illinois	17	255	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Indiana	18	136	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Iowa	19	30	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Kansas	20	32	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Kentucky	21	126	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Louisiana	22	132	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Maine	23	26	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Maryland	24	194	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Massachusetts	25	192	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Michigan	26	227	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Minnesota	27	62	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Mississippi	28	32	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Missouri	29	139	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Montana	30	12	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Nebraska	31	17	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Nevada	32	43	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	New Hampshire	33	29	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	New Jersey	34	265	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	New Mexico	35	48	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	New York	36	297	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	North Carolina	37	175	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	North Dakota	38	11	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Ohio	39	408	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Oklahoma	40	62	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Oregon	41	53	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Pennsylvania	42	385	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Rhode Island	44	22	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	South Carolina	45	98	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Tennessee	47	194	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Texas	48	283	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Utah	49	59	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Virginia	51	139	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Washington	53	99	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	West Virginia	54	88	Not Applicable	Not Applicable
	"Nov., 2019"	2019/11	Wisconsin	55	103	Not Applicable	Not Applicable
Total	"Nov., 2019"	2019/11			6176	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Alabama	1	70	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Arizona	4	169	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Arkansas	5	32	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	California	6	529	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Colorado	8	124	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Connecticut	9	109	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Delaware	10	47	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	District of Columbia	11	40	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Florida	12	469	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Georgia	13	114	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Hawaii	15	21	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Idaho	16	24	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Illinois	17	287	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Indiana	18	148	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Iowa	19	39	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Kansas	20	26	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Kentucky	21	147	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Louisiana	22	120	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Maine	23	24	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Maryland	24	179	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Massachusetts	25	186	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Michigan	26	194	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Minnesota	27	74	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Mississippi	28	33	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Missouri	29	155	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Montana	30	10	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Nebraska	31	12	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Nevada	32	53	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	New Hampshire	33	52	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	New Jersey	34	266	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	New Mexico	35	53	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	New York	36	309	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	North Carolina	37	155	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Ohio	39	352	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Oklahoma	40	57	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Oregon	41	55	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Pennsylvania	42	425	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Rhode Island	44	28	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	South Carolina	45	108	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Tennessee	47	174	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Texas	48	292	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Utah	49	46	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Vermont	50	17	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Virginia	51	138	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Washington	53	115	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	West Virginia	54	79	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Wisconsin	55	111	Not Applicable	Not Applicable
	"Dec., 2019"	2019/12	Wyoming	56	11	Not Applicable	Not Applicable
Total	"Dec., 2019"	2019/12			6299	Not Applicable	Not Applicable
Total					70630	Not Applicable	Not Applicable
---							
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"							
Query Parameters:							
UCD - Drug/Alcohol Induced Causes: Drug poisonings (overdose) Unintentional (X40-X44); Drug poisonings (overdose) Suicide							
(X60-X64); Drug poisonings (overdose) Homicide (X85); Drug poisonings (overdose) Undetermined (Y10-Y14)							
Year/Month: 2019							
Group By: Month; Residence State							
Show Totals: True							
Show Zero Values: False							
Show Suppressed: False							
"Calculate Rates Per: 100,000"							
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)							
---							
Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information.							
---							
"Query Date: Apr 21, 2025 4:48:54 PM"							
---							
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"							
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2023,"							
"and from provisional data for years 2024 and later, as compiled from data provided by the 57 vital statistics jurisdictions"							
"through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Apr 21, 2025"							
4:48:54 PM							
---							
Messages:							
"1. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"							
Quick Options above to show suppressed rows.							
---							
Caveats:							
"1. Population and rates are labeled 'Not Applicable' when location of Death's Occurrence, Autopsy, Place of Death, Weekday or"							
"Month are grouped by or limited, due to lack of a valid population. More information:"							
http://wonder.cdc.gov/wonder/help/mcd-provisional.html#NotApplicableRates.							
2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:							
http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality.							
3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:							
http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable.							
"4. Connecticut population estimates for 2022 and later years are reported for 9 planning regions as county equivalent areas,"							
"instead of the former 8 legacy counties in the Vintage 2022 postcensal series released by the Census Bureau on June 22, 2023,"							
"and in the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. Populations estimates for the former"							
counties are not available for 2022 and later years. More information:							
http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Connecticut-2022.							
"5. After the creation of the final 2023 dataset, North Carolina updated the cause of death information for over 900 death"							
"certificates to include a cause of death code indicating drug overdose (ICD-10 underlying cause-of-death codes: X40-X44,"							
"X60-X64, X85, and Y10-Y14). Jurisdictions can continue to update death certificates after the closing of the mortality file. As"							
"a result, users should consider that the actual death count for drug overdose deaths for North Carolina in 2023 is over 4,400"							
"deaths, with a crude rate of approximately 41.0 per 100,000 population, and an age-adjusted rate of approximately 42.1 per"							
"100,000 population. These deaths will not be updated on the final mortality datasets."							
"6. Deaths occurring through April 05, 2025 as of April 13, 2025."							
